product_id,food,price,brand,at_location
6399,False,106.88,premium,"[1, 2, 3, 4]"
6400,True,119.45,basic,[1]
6401,False,93.06,premium,"[1, 2]"
6402,True,38.02,premium,"[1, 2, 3]"
6403,False,102.78,luxury,"[1, 2, 3, 4]"
6404,True,87.44,premium,[1]
6405,False,123.08,premium,"[1, 2]"
6406,True,97.32,basic,"[1, 2, 3]"
6407,False,152.2,basic,"[1, 2, 3, 4]"
6408,True,83.41,luxury,[1]
6409,False,105.55,luxury,"[1, 2]"
6410,True,84.13,premium,"[1, 2, 3]"
6411,False,122.59,premium,"[1, 2, 3, 4]"
6412,True,77.58,basic,[1]
6413,False,100.51,premium,"[1, 2]"
6414,True,145.02,basic,"[1, 2, 3]"
6415,False,77.11,luxury,"[1, 2, 3, 4]"
6416,True,124.22,luxury,[1]
6417,False,66.79,basic,"[1, 2]"
6418,True,79.8,basic,"[1, 2, 3]"
6419,False,93.59,luxury,"[1, 2, 3, 4]"
6420,True,94.73,basic,[1]
6421,False,98.29,luxury,"[1, 2]"
6422,True,88.9,luxury,"[1, 2, 3]"
6423,False,97.1,luxury,"[1, 2, 3, 4]"
6424,True,115.03,luxury,[1]
6425,False,94.09,luxury,"[1, 2]"
6426,True,138.41,basic,"[1, 2, 3]"
6427,False,127.97,luxury,"[1, 2, 3, 4]"
6428,True,95.51,basic,[1]
6429,False,121.5,premium,"[1, 2]"
6430,True,78.19,basic,"[1, 2, 3]"
6431,False,107.0,premium,"[1, 2, 3, 4]"
6432,True,61.67,basic,[1]
6433,False,97.36,premium,"[1, 2]"
6434,True,86.83,premium,"[1, 2, 3]"
6435,False,80.91,premium,"[1, 2, 3, 4]"
6436,True,112.57,premium,[1]
6437,False,59.8,luxury,"[1, 2]"
6438,True,95.28,premium,"[1, 2, 3]"
6439,False,75.93,basic,"[1, 2, 3, 4]"
6440,True,61.33,basic,[1]
6441,False,92.75,luxury,"[1, 2]"
6442,True,77.79,luxury,"[1, 2, 3]"
6443,False,119.91,premium,"[1, 2, 3, 4]"
6444,True,132.33,luxury,[1]
6445,False,73.81,premium,"[1, 2]"
6446,True,103.43,basic,"[1, 2, 3]"
6447,False,190.34,luxury,"[1, 2, 3, 4]"
6448,True,197.6,luxury,[1]
6449,False,111.59,basic,"[1, 2]"
6450,True,74.89,premium,"[1, 2, 3]"
6451,False,79.17,premium,"[1, 2, 3, 4]"
6452,True,94.01,premium,[1]
6453,False,111.51,luxury,"[1, 2]"
6454,True,45.13,luxury,"[1, 2, 3]"
6455,False,41.39,luxury,"[1, 2, 3, 4]"
6456,True,70.41,luxury,[1]
6457,False,102.61,premium,"[1, 2]"
6458,True,105.91,premium,"[1, 2, 3]"
6459,False,73.64,premium,"[1, 2, 3, 4]"
6460,True,100.78,basic,[1]
6461,False,92.14,basic,"[1, 2]"
6462,True,56.63,basic,"[1, 2, 3]"
6463,False,166.69,luxury,"[1, 2, 3, 4]"
6464,True,99.98,luxury,[1]
6465,False,109.19,luxury,"[1, 2]"
6466,True,63.69,luxury,"[1, 2, 3]"
6467,False,80.46,premium,"[1, 2, 3, 4]"
6468,True,94.78,luxury,[1]
6469,False,93.91,basic,"[1, 2]"
6470,True,124.71,basic,"[1, 2, 3]"
6471,False,98.14,premium,"[1, 2, 3, 4]"
6472,True,85.42,luxury,[1]
6473,False,70.33,premium,"[1, 2]"
6474,True,96.22,luxury,"[1, 2, 3]"
6475,False,131.88,premium,"[1, 2, 3, 4]"
6476,True,130.38,luxury,[1]
6477,False,115.18,basic,"[1, 2]"
6478,True,98.47,premium,"[1, 2, 3]"
6479,False,95.1,luxury,"[1, 2, 3, 4]"
6480,True,132.15,premium,[1]
6481,False,141.01,luxury,"[1, 2]"
6482,True,132.64,basic,"[1, 2, 3]"
6483,False,116.34,basic,"[1, 2, 3, 4]"
6484,True,85.39,premium,[1]
6485,False,119.68,premium,"[1, 2]"
6486,True,93.04,premium,"[1, 2, 3]"
6487,False,98.15,basic,"[1, 2, 3, 4]"
6488,True,56.13,luxury,[1]
6489,False,120.58,basic,"[1, 2]"
6490,True,102.59,luxury,"[1, 2, 3]"
6491,False,111.8,luxury,"[1, 2, 3, 4]"
6492,True,147.87,luxury,[1]
6493,False,70.53,premium,"[1, 2]"
6494,True,99.6,premium,"[1, 2, 3]"
6495,False,69.21,basic,"[1, 2, 3, 4]"
6496,True,89.76,basic,[1]
6497,False,46.76,premium,"[1, 2]"
6498,True,90.15,luxury,"[1, 2, 3]"
6499,False,86.64,basic,"[1, 2, 3, 4]"
6500,True,53.42,luxury,[1]
6501,False,114.41,basic,"[1, 2]"
6502,True,116.95,premium,"[1, 2, 3]"
6503,False,114.98,basic,"[1, 2, 3, 4]"
6504,True,92.1,premium,[1]
6505,False,101.49,basic,"[1, 2]"
6506,True,64.6,luxury,"[1, 2, 3]"
6507,False,116.81,basic,"[1, 2, 3, 4]"
6508,True,75.93,basic,[1]
6509,False,110.33,basic,"[1, 2]"
6510,True,116.47,premium,"[1, 2, 3]"
6511,False,103.63,premium,"[1, 2, 3, 4]"
6512,True,138.83,basic,[1]
6513,False,97.62,premium,"[1, 2]"
6514,True,121.34,premium,"[1, 2, 3]"
6515,False,107.63,luxury,"[1, 2, 3, 4]"
6516,True,85.38,basic,[1]
6517,False,86.74,basic,"[1, 2]"
6518,True,56.95,basic,"[1, 2, 3]"
6519,False,135.68,basic,"[1, 2, 3, 4]"
6520,True,94.15,basic,[1]
6521,False,91.56,basic,"[1, 2]"
6522,True,111.45,premium,"[1, 2, 3]"
6523,False,63.71,basic,"[1, 2, 3, 4]"
6524,True,108.75,luxury,[1]
6525,False,136.92,basic,"[1, 2]"
6526,True,102.25,premium,"[1, 2, 3]"
6527,False,121.5,luxury,"[1, 2, 3, 4]"
6528,True,94.7,basic,[1]
6529,False,100.03,premium,"[1, 2]"
6530,True,177.28,premium,"[1, 2, 3]"
6531,False,112.61,luxury,"[1, 2, 3, 4]"
6532,True,132.67,basic,[1]
6533,False,83.7,luxury,"[1, 2]"
6534,True,125.0,luxury,"[1, 2, 3]"
6535,False,112.11,premium,"[1, 2, 3, 4]"
6536,True,99.23,basic,[1]
6537,False,69.19,luxury,"[1, 2]"
6538,True,136.73,basic,"[1, 2, 3]"
6539,False,135.52,basic,"[1, 2, 3, 4]"
6540,True,97.97,basic,[1]
6541,False,73.61,premium,"[1, 2]"
6542,True,127.45,luxury,"[1, 2, 3]"
6543,False,115.75,premium,"[1, 2, 3, 4]"
6544,True,77.18,luxury,[1]
6545,False,101.81,premium,"[1, 2]"
6546,True,68.31,basic,"[1, 2, 3]"
6547,False,53.62,basic,"[1, 2, 3, 4]"
6548,True,102.34,luxury,[1]
6549,False,66.53,luxury,"[1, 2]"
6550,True,54.02,premium,"[1, 2, 3]"
6551,False,135.47,premium,"[1, 2, 3, 4]"
6552,True,91.34,premium,[1]
6553,False,104.99,luxury,"[1, 2]"
6554,True,84.66,luxury,"[1, 2, 3]"
6555,False,108.24,basic,"[1, 2, 3, 4]"
6556,True,66.58,premium,[1]
6557,False,90.28,luxury,"[1, 2]"
6558,True,87.87,luxury,"[1, 2, 3]"
6559,False,106.71,luxury,"[1, 2, 3, 4]"
6560,True,100.28,basic,[1]
6561,False,109.18,luxury,"[1, 2]"
6562,True,86.98,basic,"[1, 2, 3]"
6563,False,95.89,luxury,"[1, 2, 3, 4]"
6564,True,71.12,basic,[1]
6565,False,88.39,luxury,"[1, 2]"
6566,True,80.81,luxury,"[1, 2, 3]"
6567,False,80.69,luxury,"[1, 2, 3, 4]"
6568,True,102.06,premium,[1]
6569,False,77.13,luxury,"[1, 2]"
6570,True,93.1,luxury,"[1, 2, 3]"
6571,False,96.26,basic,"[1, 2, 3, 4]"
6572,True,65.85,premium,[1]
6573,False,143.75,luxury,"[1, 2]"
6574,True,76.11,luxury,"[1, 2, 3]"
6575,False,120.51,luxury,"[1, 2, 3, 4]"
6576,True,113.58,basic,[1]
6577,False,88.74,basic,"[1, 2]"
6578,True,68.6,basic,"[1, 2, 3]"
6579,False,138.27,premium,"[1, 2, 3, 4]"
6580,True,122.04,basic,[1]
6581,False,137.92,luxury,"[1, 2]"
6582,True,113.53,premium,"[1, 2, 3]"
6583,False,91.64,basic,"[1, 2, 3, 4]"
6584,True,104.45,luxury,[1]
6585,False,94.16,premium,"[1, 2]"
6586,True,121.42,luxury,"[1, 2, 3]"
6587,False,84.65,luxury,"[1, 2, 3, 4]"
6588,True,88.8,luxury,[1]
6589,False,103.89,luxury,"[1, 2]"
6590,True,117.65,luxury,"[1, 2, 3]"
6591,False,127.19,basic,"[1, 2, 3, 4]"
6592,True,83.82,premium,[1]
6593,False,103.65,luxury,"[1, 2]"
6594,True,101.92,premium,"[1, 2, 3]"
6595,False,98.1,luxury,"[1, 2, 3, 4]"
6596,True,77.29,premium,[1]
6597,False,118.73,basic,"[1, 2]"
6598,True,102.01,basic,"[1, 2, 3]"
6599,False,122.44,basic,"[1, 2, 3, 4]"
6600,True,71.61,premium,[1]
6601,False,101.37,premium,"[1, 2]"
6602,True,90.51,basic,"[1, 2, 3]"
6603,False,120.85,basic,"[1, 2, 3, 4]"
6604,True,97.15,premium,[1]
6605,False,92.78,luxury,"[1, 2]"
6606,True,65.14,luxury,"[1, 2, 3]"
6607,False,72.41,luxury,"[1, 2, 3, 4]"
6608,True,102.76,premium,[1]
6609,False,113.44,luxury,"[1, 2]"
6610,True,79.88,premium,"[1, 2, 3]"
6611,False,138.86,premium,"[1, 2, 3, 4]"
6612,True,43.29,basic,[1]
6613,False,105.24,basic,"[1, 2]"
6614,True,103.75,premium,"[1, 2, 3]"
6615,False,94.94,premium,"[1, 2, 3, 4]"
6616,True,123.93,basic,[1]
6617,False,141.39,premium,"[1, 2]"
6618,True,79.57,premium,"[1, 2, 3]"
6619,False,78.03,premium,"[1, 2, 3, 4]"
6620,True,98.84,luxury,[1]
6621,False,115.11,luxury,"[1, 2]"
6622,True,103.18,premium,"[1, 2, 3]"
6623,False,95.52,luxury,"[1, 2, 3, 4]"
6624,True,85.7,luxury,[1]
6625,False,68.38,premium,"[1, 2]"
6626,True,107.53,basic,"[1, 2, 3]"
6627,False,139.77,basic,"[1, 2, 3, 4]"
6628,True,98.59,premium,[1]
6629,False,114.03,premium,"[1, 2]"
6630,True,96.65,luxury,"[1, 2, 3]"
6631,False,109.68,luxury,"[1, 2, 3, 4]"
6632,True,103.27,premium,[1]
6633,False,102.22,luxury,"[1, 2]"
6634,True,74.71,luxury,"[1, 2, 3]"
6635,False,101.63,luxury,"[1, 2, 3, 4]"
6636,True,56.54,premium,[1]
6637,False,103.27,luxury,"[1, 2]"
6638,True,115.51,luxury,"[1, 2, 3]"
6639,False,138.14,premium,"[1, 2, 3, 4]"
6640,True,125.34,basic,[1]
6641,False,90.36,premium,"[1, 2]"
6642,True,121.58,basic,"[1, 2, 3]"
6643,False,154.17,premium,"[1, 2, 3, 4]"
6644,True,101.94,luxury,[1]
6645,False,86.43,premium,"[1, 2]"
6646,True,117.52,basic,"[1, 2, 3]"
6647,False,146.21,premium,"[1, 2, 3, 4]"
6648,True,33.39,premium,[1]
6649,False,139.43,premium,"[1, 2]"
6650,True,82.11,basic,"[1, 2, 3]"
6651,False,108.37,basic,"[1, 2, 3, 4]"
6652,True,77.39,basic,[1]
6653,False,89.92,basic,"[1, 2]"
6654,True,85.83,basic,"[1, 2, 3]"
6655,False,81.39,basic,"[1, 2, 3, 4]"
6656,True,110.65,luxury,[1]
6657,False,101.14,premium,"[1, 2]"
6658,True,81.95,premium,"[1, 2, 3]"
6659,False,71.01,premium,"[1, 2, 3, 4]"
6660,True,69.32,luxury,[1]
6661,False,100.82,luxury,"[1, 2]"
6662,True,59.42,basic,"[1, 2, 3]"
6663,False,88.88,luxury,"[1, 2, 3, 4]"
6664,True,122.36,basic,[1]
6665,False,55.9,luxury,"[1, 2]"
6666,True,80.47,premium,"[1, 2, 3]"
6667,False,159.97,premium,"[1, 2, 3, 4]"
6668,True,115.42,basic,[1]
6669,False,149.55,basic,"[1, 2]"
6670,True,111.36,premium,"[1, 2, 3]"
6671,False,105.31,premium,"[1, 2, 3, 4]"
6672,True,41.71,premium,[1]
6673,False,73.11,basic,"[1, 2]"
6674,True,118.5,premium,"[1, 2, 3]"
6675,False,135.27,luxury,"[1, 2, 3, 4]"
6676,True,93.68,luxury,[1]
6677,False,150.37,basic,"[1, 2]"
6678,True,70.43,basic,"[1, 2, 3]"
6679,False,84.34,basic,"[1, 2, 3, 4]"
6680,True,87.46,luxury,[1]
6681,False,94.5,premium,"[1, 2]"
6682,True,126.61,luxury,"[1, 2, 3]"
6683,False,141.43,premium,"[1, 2, 3, 4]"
6684,True,117.41,basic,[1]
6685,False,99.52,luxury,"[1, 2]"
6686,True,144.82,premium,"[1, 2, 3]"
6687,False,86.59,premium,"[1, 2, 3, 4]"
6688,True,63.32,basic,[1]
6689,False,165.18,luxury,"[1, 2]"
6690,True,90.98,luxury,"[1, 2, 3]"
6691,False,122.15,luxury,"[1, 2, 3, 4]"
6692,True,123.6,luxury,[1]
6693,False,112.23,premium,"[1, 2]"
6694,True,34.74,basic,"[1, 2, 3]"
6695,False,131.28,luxury,"[1, 2, 3, 4]"
6696,True,107.88,luxury,[1]
6697,False,77.57,basic,"[1, 2]"
6698,True,108.11,premium,"[1, 2, 3]"
6699,False,109.54,premium,"[1, 2, 3, 4]"
6700,True,90.56,luxury,[1]
6701,False,137.03,premium,"[1, 2]"
6702,True,99.17,premium,"[1, 2, 3]"
6703,False,111.38,basic,"[1, 2, 3, 4]"
6704,True,97.27,premium,[1]
6705,False,116.67,premium,"[1, 2]"
6706,True,97.88,premium,"[1, 2, 3]"
6707,False,74.83,luxury,"[1, 2, 3, 4]"
6708,True,102.79,basic,[1]
6709,False,82.53,premium,"[1, 2]"
6710,True,80.54,luxury,"[1, 2, 3]"
6711,False,122.49,basic,"[1, 2, 3, 4]"
6712,True,69.38,basic,[1]
6713,False,123.16,basic,"[1, 2]"
6714,True,103.5,basic,"[1, 2, 3]"
6715,False,78.83,basic,"[1, 2, 3, 4]"
6716,True,64.27,premium,[1]
6717,False,124.11,basic,"[1, 2]"
6718,True,114.77,basic,"[1, 2, 3]"
6719,False,111.84,basic,"[1, 2, 3, 4]"
6720,True,89.31,basic,[1]
6721,False,90.4,premium,"[1, 2]"
6722,True,86.71,premium,"[1, 2, 3]"
6723,False,92.93,luxury,"[1, 2, 3, 4]"
6724,True,131.98,premium,[1]
6725,False,110.73,basic,"[1, 2]"
6726,True,62.49,premium,"[1, 2, 3]"
6727,False,118.83,luxury,"[1, 2, 3, 4]"
6728,True,82.65,luxury,[1]
6729,False,95.25,basic,"[1, 2]"
6730,True,102.57,premium,"[1, 2, 3]"
6731,False,125.62,premium,"[1, 2, 3, 4]"
6732,True,87.75,luxury,[1]
6733,False,76.62,basic,"[1, 2]"
6734,True,90.28,premium,"[1, 2, 3]"
6735,False,94.25,basic,"[1, 2, 3, 4]"
6736,True,116.29,luxury,[1]
6737,False,126.88,luxury,"[1, 2]"
6738,True,134.94,luxury,"[1, 2, 3]"
6739,False,152.25,basic,"[1, 2, 3, 4]"
6740,True,103.74,luxury,[1]
6741,False,162.45,luxury,"[1, 2]"
6742,True,117.97,premium,"[1, 2, 3]"
6743,False,113.26,premium,"[1, 2, 3, 4]"
6744,True,79.18,basic,[1]
6745,False,18.27,luxury,"[1, 2]"
6746,True,101.73,basic,"[1, 2, 3]"
6747,False,65.1,basic,"[1, 2, 3, 4]"
6748,True,115.42,basic,[1]
6749,False,95.13,luxury,"[1, 2]"
6750,True,89.71,basic,"[1, 2, 3]"
6751,False,69.71,premium,"[1, 2, 3, 4]"
6752,True,117.57,luxury,[1]
6753,False,78.07,basic,"[1, 2]"
6754,True,108.4,luxury,"[1, 2, 3]"
6755,False,95.03,basic,"[1, 2, 3, 4]"
6756,True,95.77,luxury,[1]
6757,False,91.56,basic,"[1, 2]"
6758,True,99.84,luxury,"[1, 2, 3]"
6759,False,40.89,basic,"[1, 2, 3, 4]"
6760,True,139.51,premium,[1]
6761,False,146.52,basic,"[1, 2]"
6762,True,97.21,premium,"[1, 2, 3]"
6763,False,85.46,luxury,"[1, 2, 3, 4]"
6764,True,83.38,luxury,[1]
6765,False,90.03,basic,"[1, 2]"
6766,True,95.71,premium,"[1, 2, 3]"
6767,False,136.94,premium,"[1, 2, 3, 4]"
6768,True,117.29,luxury,[1]
6769,False,65.34,premium,"[1, 2]"
6770,True,156.03,premium,"[1, 2, 3]"
6771,False,113.46,basic,"[1, 2, 3, 4]"
6772,True,89.08,luxury,[1]
6773,False,67.0,luxury,"[1, 2]"
6774,True,62.38,basic,"[1, 2, 3]"
6775,False,78.23,luxury,"[1, 2, 3, 4]"
6776,True,144.75,basic,[1]
6777,False,82.11,basic,"[1, 2]"
6778,True,58.67,luxury,"[1, 2, 3]"
6779,False,119.84,premium,"[1, 2, 3, 4]"
6780,True,161.78,basic,[1]
6781,False,162.57,basic,"[1, 2]"
6782,True,105.46,luxury,"[1, 2, 3]"
6783,False,97.44,luxury,"[1, 2, 3, 4]"
6784,True,73.44,basic,[1]
6785,False,98.75,basic,"[1, 2]"
6786,True,106.0,basic,"[1, 2, 3]"
6787,False,114.13,premium,"[1, 2, 3, 4]"
6788,True,65.75,luxury,[1]
6789,False,89.79,basic,"[1, 2]"
6790,True,98.52,premium,"[1, 2, 3]"
6791,False,119.21,premium,"[1, 2, 3, 4]"
6792,True,94.66,basic,[1]
6793,False,82.15,luxury,"[1, 2]"
6794,True,111.29,premium,"[1, 2, 3]"
6795,False,62.51,basic,"[1, 2, 3, 4]"
6796,True,99.6,premium,[1]
6797,False,122.09,luxury,"[1, 2]"
6798,True,68.21,basic,"[1, 2, 3]"
6799,False,87.16,basic,"[1, 2, 3, 4]"
6800,True,90.01,premium,[1]
6801,False,97.85,luxury,"[1, 2]"
6802,True,56.54,basic,"[1, 2, 3]"
6803,False,82.85,luxury,"[1, 2, 3, 4]"
6804,True,107.8,basic,[1]
6805,False,86.63,basic,"[1, 2]"
6806,True,142.23,basic,"[1, 2, 3]"
6807,False,122.77,premium,"[1, 2, 3, 4]"
6808,True,64.7,luxury,[1]
6809,False,94.2,premium,"[1, 2]"
6810,True,88.85,luxury,"[1, 2, 3]"
6811,False,91.75,premium,"[1, 2, 3, 4]"
6812,True,78.11,luxury,[1]
6813,False,109.35,basic,"[1, 2]"
6814,True,90.39,luxury,"[1, 2, 3]"
6815,False,98.81,basic,"[1, 2, 3, 4]"
6816,True,58.69,premium,[1]
6817,False,98.6,basic,"[1, 2]"
6818,True,134.66,premium,"[1, 2, 3]"
6819,False,88.59,luxury,"[1, 2, 3, 4]"
6820,True,70.63,basic,[1]
6821,False,63.57,luxury,"[1, 2]"
6822,True,87.41,luxury,"[1, 2, 3]"
6823,False,69.0,luxury,"[1, 2, 3, 4]"
6824,True,113.77,premium,[1]
6825,False,105.28,premium,"[1, 2]"
6826,True,48.56,luxury,"[1, 2, 3]"
6827,False,120.84,basic,"[1, 2, 3, 4]"
6828,True,98.61,luxury,[1]
6829,False,81.16,luxury,"[1, 2]"
6830,True,126.16,luxury,"[1, 2, 3]"
6831,False,107.78,premium,"[1, 2, 3, 4]"
6832,True,85.33,basic,[1]
6833,False,90.04,premium,"[1, 2]"
6834,True,115.75,premium,"[1, 2, 3]"
6835,False,113.69,luxury,"[1, 2, 3, 4]"
6836,True,128.71,basic,[1]
6837,False,110.17,premium,"[1, 2]"
6838,True,73.39,premium,"[1, 2, 3]"
6839,False,116.44,luxury,"[1, 2, 3, 4]"
6840,True,97.51,basic,[1]
6841,False,62.3,luxury,"[1, 2]"
6842,True,104.14,luxury,"[1, 2, 3]"
6843,False,95.15,basic,"[1, 2, 3, 4]"
6844,True,134.22,premium,[1]
6845,False,130.85,luxury,"[1, 2]"
6846,True,122.64,premium,"[1, 2, 3]"
6847,False,100.86,basic,"[1, 2, 3, 4]"
6848,True,99.48,basic,[1]
6849,False,71.47,basic,"[1, 2]"
6850,True,87.74,premium,"[1, 2, 3]"
6851,False,115.48,basic,"[1, 2, 3, 4]"
6852,True,79.52,basic,[1]
6853,False,72.59,luxury,"[1, 2]"
6854,True,104.58,luxury,"[1, 2, 3]"
6855,False,85.84,luxury,"[1, 2, 3, 4]"
6856,True,79.86,basic,[1]
6857,False,89.97,premium,"[1, 2]"
6858,True,111.9,luxury,"[1, 2, 3]"
6859,False,109.2,premium,"[1, 2, 3, 4]"
6860,True,97.75,luxury,[1]
6861,False,77.65,luxury,"[1, 2]"
6862,True,117.3,basic,"[1, 2, 3]"
6863,False,101.72,premium,"[1, 2, 3, 4]"
6864,True,121.62,luxury,[1]
6865,False,115.72,luxury,"[1, 2]"
6866,True,108.19,basic,"[1, 2, 3]"
6867,False,95.08,basic,"[1, 2, 3, 4]"
6868,True,90.3,premium,[1]
6869,False,100.22,luxury,"[1, 2]"
6870,True,77.08,basic,"[1, 2, 3]"
6871,False,70.65,luxury,"[1, 2, 3, 4]"
6872,True,73.53,premium,[1]
6873,False,107.94,luxury,"[1, 2]"
6874,True,123.14,premium,"[1, 2, 3]"
6875,False,131.61,basic,"[1, 2, 3, 4]"
6876,True,88.17,premium,[1]
6877,False,90.49,basic,"[1, 2]"
6878,True,115.65,basic,"[1, 2, 3]"
6879,False,114.57,premium,"[1, 2, 3, 4]"
6880,True,62.07,basic,[1]
6881,False,130.34,premium,"[1, 2]"
6882,True,110.71,basic,"[1, 2, 3]"
6883,False,113.31,luxury,"[1, 2, 3, 4]"
6884,True,109.34,basic,[1]
6885,False,99.01,premium,"[1, 2]"
6886,True,86.73,luxury,"[1, 2, 3]"
6887,False,113.7,luxury,"[1, 2, 3, 4]"
6888,True,113.64,basic,[1]
6889,False,84.66,luxury,"[1, 2]"
6890,True,120.38,luxury,"[1, 2, 3]"
6891,False,99.6,basic,"[1, 2, 3, 4]"
6892,True,88.3,basic,[1]
6893,False,121.89,basic,"[1, 2]"
6894,True,98.4,premium,"[1, 2, 3]"
6895,False,67.97,premium,"[1, 2, 3, 4]"
6896,True,127.74,luxury,[1]
6897,False,113.02,premium,"[1, 2]"
6898,True,92.39,basic,"[1, 2, 3]"
6899,False,95.9,premium,"[1, 2, 3, 4]"
6900,True,127.72,luxury,[1]
6901,False,75.26,luxury,"[1, 2]"
6902,True,70.25,basic,"[1, 2, 3]"
6903,False,68.11,luxury,"[1, 2, 3, 4]"
6904,True,83.4,premium,[1]
6905,False,118.8,premium,"[1, 2]"
6906,True,75.01,luxury,"[1, 2, 3]"
6907,False,108.01,basic,"[1, 2, 3, 4]"
6908,True,120.0,luxury,[1]
6909,False,79.97,luxury,"[1, 2]"
6910,True,79.49,luxury,"[1, 2, 3]"
6911,False,119.87,basic,"[1, 2, 3, 4]"
6912,True,99.42,premium,[1]
6913,False,108.64,premium,"[1, 2]"
6914,True,94.51,basic,"[1, 2, 3]"
6915,False,128.12,basic,"[1, 2, 3, 4]"
6916,True,85.85,basic,[1]
6917,False,67.01,premium,"[1, 2]"
6918,True,126.2,basic,"[1, 2, 3]"
6919,False,99.6,premium,"[1, 2, 3, 4]"
6920,True,100.11,luxury,[1]
6921,False,106.04,premium,"[1, 2]"
6922,True,105.23,basic,"[1, 2, 3]"
6923,False,137.28,luxury,"[1, 2, 3, 4]"
6924,True,104.93,basic,[1]
6925,False,101.19,premium,"[1, 2]"
6926,True,100.75,luxury,"[1, 2, 3]"
6927,False,87.7,luxury,"[1, 2, 3, 4]"
6928,True,114.12,premium,[1]
6929,False,105.22,premium,"[1, 2]"
6930,True,93.6,luxury,"[1, 2, 3]"
6931,False,108.03,premium,"[1, 2, 3, 4]"
6932,True,88.84,basic,[1]
6933,False,116.66,luxury,"[1, 2]"
6934,True,94.69,luxury,"[1, 2, 3]"
6935,False,109.67,basic,"[1, 2, 3, 4]"
6936,True,95.24,premium,[1]
6937,False,96.44,premium,"[1, 2]"
6938,True,80.9,luxury,"[1, 2, 3]"
6939,False,132.15,basic,"[1, 2, 3, 4]"
6940,True,58.71,premium,[1]
6941,False,97.76,luxury,"[1, 2]"
6942,True,98.34,luxury,"[1, 2, 3]"
6943,False,83.45,basic,"[1, 2, 3, 4]"
6944,True,77.05,basic,[1]
6945,False,102.85,basic,"[1, 2]"
6946,True,105.29,luxury,"[1, 2, 3]"
6947,False,136.52,premium,"[1, 2, 3, 4]"
6948,True,117.93,basic,[1]
6949,False,100.82,luxury,"[1, 2]"
6950,True,65.16,luxury,"[1, 2, 3]"
6951,False,76.05,basic,"[1, 2, 3, 4]"
6952,True,133.22,premium,[1]
6953,False,64.99,premium,"[1, 2]"
6954,True,101.25,luxury,"[1, 2, 3]"
6955,False,82.45,luxury,"[1, 2, 3, 4]"
6956,True,117.22,luxury,[1]
6957,False,87.73,basic,"[1, 2]"
6958,True,37.56,premium,"[1, 2, 3]"
6959,False,134.14,luxury,"[1, 2, 3, 4]"
6960,True,68.67,luxury,[1]
6961,False,84.04,luxury,"[1, 2]"
6962,True,87.07,luxury,"[1, 2, 3]"
6963,False,75.66,basic,"[1, 2, 3, 4]"
6964,True,91.83,premium,[1]
6965,False,76.58,luxury,"[1, 2]"
6966,True,99.56,basic,"[1, 2, 3]"
6967,False,119.07,premium,"[1, 2, 3, 4]"
6968,True,158.93,premium,[1]
6969,False,145.39,luxury,"[1, 2]"
6970,True,72.21,basic,"[1, 2, 3]"
6971,False,104.13,basic,"[1, 2, 3, 4]"
6972,True,87.03,luxury,[1]
6973,False,111.48,basic,"[1, 2]"
6974,True,90.34,basic,"[1, 2, 3]"
6975,False,83.41,premium,"[1, 2, 3, 4]"
6976,True,116.12,basic,[1]
6977,False,96.37,basic,"[1, 2]"
6978,True,87.86,basic,"[1, 2, 3]"
6979,False,74.94,basic,"[1, 2, 3, 4]"
6980,True,109.78,basic,[1]
6981,False,96.23,luxury,"[1, 2]"
6982,True,47.37,premium,"[1, 2, 3]"
6983,False,99.91,basic,"[1, 2, 3, 4]"
6984,True,53.8,basic,[1]
6985,False,99.63,premium,"[1, 2]"
6986,True,81.3,basic,"[1, 2, 3]"
6987,False,134.97,luxury,"[1, 2, 3, 4]"
6988,True,141.06,basic,[1]
6989,False,143.19,luxury,"[1, 2]"
6990,True,146.23,basic,"[1, 2, 3]"
6991,False,91.57,premium,"[1, 2, 3, 4]"
6992,True,59.27,luxury,[1]
6993,False,148.78,luxury,"[1, 2]"
6994,True,92.68,premium,"[1, 2, 3]"
6995,False,88.8,basic,"[1, 2, 3, 4]"
6996,True,93.03,basic,[1]
6997,False,87.15,premium,"[1, 2]"
6998,True,106.72,luxury,"[1, 2, 3]"
6999,False,59.06,basic,"[1, 2, 3, 4]"
7000,True,112.34,basic,[1]
7001,False,109.44,premium,"[1, 2]"
7002,True,97.5,basic,"[1, 2, 3]"
7003,False,102.03,basic,"[1, 2, 3, 4]"
7004,True,109.32,basic,[1]
7005,False,113.9,luxury,"[1, 2]"
7006,True,105.45,premium,"[1, 2, 3]"
7007,False,101.64,basic,"[1, 2, 3, 4]"
7008,True,56.9,basic,[1]
7009,False,89.16,luxury,"[1, 2]"
7010,True,135.69,basic,"[1, 2, 3]"
7011,False,91.67,basic,"[1, 2, 3, 4]"
7012,True,91.44,premium,[1]
7013,False,95.46,basic,"[1, 2]"
7014,True,125.01,luxury,"[1, 2, 3]"
7015,False,107.72,basic,"[1, 2, 3, 4]"
7016,True,104.32,basic,[1]
7017,False,50.77,luxury,"[1, 2]"
7018,True,109.93,premium,"[1, 2, 3]"
7019,False,104.0,luxury,"[1, 2, 3, 4]"
7020,True,138.81,basic,[1]
7021,False,114.57,luxury,"[1, 2]"
7022,True,49.45,basic,"[1, 2, 3]"
7023,False,46.04,basic,"[1, 2, 3, 4]"
7024,True,128.31,basic,[1]
