cust_id,is_male,location
103994,True,3
103995,False,4
103996,True,1
103997,False,2
103998,True,3
103999,False,4
104000,True,1
104001,False,2
104002,True,3
104003,False,4
104004,True,1
104005,False,2
104006,True,3
104007,False,4
104008,True,1
104009,False,2
104010,True,3
104011,False,4
104012,True,1
104013,False,2
104014,True,3
104015,False,4
104016,True,1
104017,False,2
104018,True,3
104019,False,4
104020,True,1
104021,False,2
104022,True,3
104023,False,4
104024,True,1
104025,False,2
104026,True,3
104027,False,4
104028,True,1
104029,False,2
104030,True,3
104031,False,4
104032,True,1
104033,False,2
104034,True,3
104035,False,4
104036,True,1
104037,False,2
104038,True,3
104039,False,4
104040,True,1
104041,False,2
104042,True,3
104043,False,4
104044,True,1
104045,False,2
104046,True,3
104047,False,4
104048,True,1
104049,False,2
104050,True,3
104051,False,4
104052,True,1
104053,False,2
104054,True,3
104055,False,4
104056,True,1
104057,False,2
104058,True,3
104059,False,4
104060,True,1
104061,False,2
104062,True,3
104063,False,4
104064,True,1
104065,False,2
104066,True,3
104067,False,4
104068,True,1
104069,False,2
104070,True,3
104071,False,4
104072,True,1
104073,False,2
104074,True,3
104075,False,4
104076,True,1
104077,False,2
104078,True,3
104079,False,4
104080,True,1
104081,False,2
104082,True,3
104083,False,4
104084,True,1
104085,False,2
104086,True,3
104087,False,4
104088,True,1
104089,False,2
104090,True,3
104091,False,4
104092,True,1
104093,False,2
104094,True,3
104095,False,4
104096,True,1
104097,False,2
104098,True,3
104099,False,4
104100,True,1
104101,False,2
104102,True,3
104103,False,4
104104,True,1
104105,False,2
104106,True,3
104107,False,4
104108,True,1
104109,False,2
104110,True,3
104111,False,4
104112,True,1
104113,False,2
104114,True,3
104115,False,4
104116,True,1
104117,False,2
104118,True,3
104119,False,4
104120,True,1
104121,False,2
104122,True,3
104123,False,4
104124,True,1
104125,False,2
104126,True,3
104127,False,4
104128,True,1
104129,False,2
104130,True,3
104131,False,4
104132,True,1
104133,False,2
104134,True,3
104135,False,4
104136,True,1
104137,False,2
104138,True,3
104139,False,4
104140,True,1
104141,False,2
104142,True,3
104143,False,4
104144,True,1
104145,False,2
104146,True,3
104147,False,4
104148,True,1
104149,False,2
104150,True,3
104151,False,4
104152,True,1
104153,False,2
104154,True,3
104155,False,4
104156,True,1
104157,False,2
104158,True,3
104159,False,4
104160,True,1
104161,False,2
104162,True,3
104163,False,4
104164,True,1
104165,False,2
104166,True,3
104167,False,4
104168,True,1
104169,False,2
104170,True,3
104171,False,4
104172,True,1
104173,False,2
104174,True,3
104175,False,4
104176,True,1
104177,False,2
104178,True,3
104179,False,4
104180,True,1
104181,False,2
104182,True,3
104183,False,4
104184,True,1
104185,False,2
104186,True,3
104187,False,4
104188,True,1
104189,False,2
104190,True,3
104191,False,4
104192,True,1
104193,False,2
104194,True,3
104195,False,4
104196,True,1
104197,False,2
104198,True,3
104199,False,4
104200,True,1
104201,False,2
104202,True,3
104203,False,4
104204,True,1
104205,False,2
104206,True,3
104207,False,4
104208,True,1
104209,False,2
104210,True,3
104211,False,4
104212,True,1
104213,False,2
104214,True,3
104215,False,4
104216,True,1
104217,False,2
104218,True,3
104219,False,4
104220,True,1
104221,False,2
104222,True,3
104223,False,4
104224,True,1
104225,False,2
104226,True,3
104227,False,4
104228,True,1
104229,False,2
104230,True,3
104231,False,4
104232,True,1
104233,False,2
104234,True,3
104235,False,4
104236,True,1
104237,False,2
104238,True,3
104239,False,4
104240,True,1
104241,False,2
104242,True,3
104243,False,4
104244,True,1
104245,False,2
104246,True,3
104247,False,4
104248,True,1
104249,False,2
104250,True,3
104251,False,4
104252,True,1
104253,False,2
104254,True,3
104255,False,4
104256,True,1
104257,False,2
104258,True,3
104259,False,4
104260,True,1
104261,False,2
104262,True,3
104263,False,4
104264,True,1
104265,False,2
104266,True,3
104267,False,4
104268,True,1
104269,False,2
104270,True,3
104271,False,4
104272,True,1
104273,False,2
104274,True,3
104275,False,4
104276,True,1
104277,False,2
104278,True,3
104279,False,4
104280,True,1
104281,False,2
104282,True,3
104283,False,4
104284,True,1
104285,False,2
104286,True,3
104287,False,4
104288,True,1
104289,False,2
104290,True,3
104291,False,4
104292,True,1
104293,False,2
104294,True,3
104295,False,4
104296,True,1
104297,False,2
104298,True,3
104299,False,4
104300,True,1
104301,False,2
104302,True,3
104303,False,4
104304,True,1
104305,False,2
104306,True,3
104307,False,4
104308,True,1
104309,False,2
104310,True,3
104311,False,4
104312,True,1
104313,False,2
104314,True,3
104315,False,4
104316,True,1
104317,False,2
104318,True,3
104319,False,4
104320,True,1
104321,False,2
104322,True,3
104323,False,4
104324,True,1
104325,False,2
104326,True,3
104327,False,4
104328,True,1
104329,False,2
104330,True,3
104331,False,4
104332,True,1
104333,False,2
104334,True,3
104335,False,4
104336,True,1
104337,False,2
104338,True,3
104339,False,4
104340,True,1
104341,False,2
104342,True,3
104343,False,4
104344,True,1
104345,False,2
104346,True,3
104347,False,4
104348,True,1
104349,False,2
104350,True,3
104351,False,4
104352,True,1
104353,False,2
104354,True,3
104355,False,4
104356,True,1
104357,False,2
104358,True,3
104359,False,4
104360,True,1
104361,False,2
104362,True,3
104363,False,4
104364,True,1
104365,False,2
104366,True,3
104367,False,4
104368,True,1
104369,False,2
104370,True,3
104371,False,4
104372,True,1
104373,False,2
104374,True,3
104375,False,4
104376,True,1
104377,False,2
104378,True,3
104379,False,4
104380,True,1
104381,False,2
104382,True,3
104383,False,4
104384,True,1
104385,False,2
104386,True,3
104387,False,4
104388,True,1
104389,False,2
104390,True,3
104391,False,4
104392,True,1
104393,False,2
104394,True,3
104395,False,4
104396,True,1
104397,False,2
104398,True,3
104399,False,4
104400,True,1
104401,False,2
104402,True,3
104403,False,4
104404,True,1
104405,False,2
104406,True,3
104407,False,4
104408,True,1
104409,False,2
104410,True,3
104411,False,4
104412,True,1
104413,False,2
104414,True,3
104415,False,4
104416,True,1
104417,False,2
104418,True,3
104419,False,4
104420,True,1
104421,False,2
104422,True,3
104423,False,4
104424,True,1
104425,False,2
104426,True,3
104427,False,4
104428,True,1
104429,False,2
104430,True,3
104431,False,4
104432,True,1
104433,False,2
104434,True,3
104435,False,4
104436,True,1
104437,False,2
104438,True,3
104439,False,4
104440,True,1
104441,False,2
104442,True,3
104443,False,4
104444,True,1
104445,False,2
104446,True,3
104447,False,4
104448,True,1
104449,False,2
104450,True,3
104451,False,4
104452,True,1
104453,False,2
104454,True,3
104455,False,4
104456,True,1
104457,False,2
104458,True,3
104459,False,4
104460,True,1
104461,False,2
104462,True,3
104463,False,4
104464,True,1
104465,False,2
104466,True,3
104467,False,4
104468,True,1
104469,False,2
104470,True,3
104471,False,4
104472,True,1
104473,False,2
104474,True,3
104475,False,4
104476,True,1
104477,False,2
104478,True,3
104479,False,4
104480,True,1
104481,False,2
104482,True,3
104483,False,4
104484,True,1
104485,False,2
104486,True,3
104487,False,4
104488,True,1
104489,False,2
104490,True,3
104491,False,4
104492,True,1
104493,False,2
104494,True,3
104495,False,4
104496,True,1
104497,False,2
104498,True,3
104499,False,4
104500,True,1
104501,False,2
104502,True,3
104503,False,4
104504,True,1
104505,False,2
104506,True,3
104507,False,4
104508,True,1
104509,False,2
104510,True,3
104511,False,4
104512,True,1
104513,False,2
104514,True,3
104515,False,4
104516,True,1
104517,False,2
104518,True,3
104519,False,4
104520,True,1
104521,False,2
104522,True,3
104523,False,4
104524,True,1
104525,False,2
104526,True,3
104527,False,4
104528,True,1
104529,False,2
104530,True,3
104531,False,4
104532,True,1
104533,False,2
104534,True,3
104535,False,4
104536,True,1
104537,False,2
104538,True,3
104539,False,4
104540,True,1
104541,False,2
104542,True,3
104543,False,4
104544,True,1
104545,False,2
104546,True,3
104547,False,4
104548,True,1
104549,False,2
104550,True,3
104551,False,4
104552,True,1
104553,False,2
104554,True,3
104555,False,4
104556,True,1
104557,False,2
104558,True,3
104559,False,4
104560,True,1
104561,False,2
104562,True,3
104563,False,4
104564,True,1
104565,False,2
104566,True,3
104567,False,4
104568,True,1
104569,False,2
104570,True,3
104571,False,4
104572,True,1
104573,False,2
104574,True,3
104575,False,4
104576,True,1
104577,False,2
104578,True,3
104579,False,4
104580,True,1
104581,False,2
104582,True,3
104583,False,4
104584,True,1
104585,False,2
104586,True,3
104587,False,4
104588,True,1
104589,False,2
104590,True,3
104591,False,4
104592,True,1
104593,False,2
104594,True,3
104595,False,4
104596,True,1
104597,False,2
104598,True,3
104599,False,4
104600,True,1
104601,False,2
104602,True,3
104603,False,4
104604,True,1
104605,False,2
104606,True,3
104607,False,4
104608,True,1
104609,False,2
104610,True,3
104611,False,4
104612,True,1
104613,False,2
104614,True,3
104615,False,4
104616,True,1
104617,False,2
104618,True,3
104619,False,4
104620,True,1
104621,False,2
104622,True,3
104623,False,4
104624,True,1
104625,False,2
104626,True,3
104627,False,4
104628,True,1
104629,False,2
104630,True,3
104631,False,4
104632,True,1
104633,False,2
104634,True,3
104635,False,4
104636,True,1
104637,False,2
104638,True,3
104639,False,4
104640,True,1
104641,False,2
104642,True,3
104643,False,4
104644,True,1
104645,False,2
104646,True,3
104647,False,4
104648,True,1
104649,False,2
104650,True,3
104651,False,4
104652,True,1
104653,False,2
104654,True,3
104655,False,4
104656,True,1
104657,False,2
104658,True,3
104659,False,4
104660,True,1
104661,False,2
104662,True,3
104663,False,4
104664,True,1
104665,False,2
104666,True,3
104667,False,4
104668,True,1
104669,False,2
104670,True,3
104671,False,4
104672,True,1
104673,False,2
104674,True,3
104675,False,4
104676,True,1
104677,False,2
104678,True,3
104679,False,4
104680,True,1
104681,False,2
104682,True,3
104683,False,4
104684,True,1
104685,False,2
104686,True,3
104687,False,4
104688,True,1
104689,False,2
104690,True,3
104691,False,4
104692,True,1
104693,False,2
104694,True,3
104695,False,4
104696,True,1
104697,False,2
104698,True,3
104699,False,4
104700,True,1
104701,False,2
104702,True,3
104703,False,4
104704,True,1
104705,False,2
104706,True,3
104707,False,4
104708,True,1
104709,False,2
104710,True,3
104711,False,4
104712,True,1
104713,False,2
104714,True,3
104715,False,4
104716,True,1
104717,False,2
104718,True,3
104719,False,4
104720,True,1
104721,False,2
104722,True,3
104723,False,4
104724,True,1
104725,False,2
104726,True,3
104727,False,4
104728,True,1
104729,False,2
104730,True,3
104731,False,4
104732,True,1
104733,False,2
104734,True,3
104735,False,4
104736,True,1
104737,False,2
104738,True,3
104739,False,4
104740,True,1
104741,False,2
104742,True,3
104743,False,4
104744,True,1
104745,False,2
104746,True,3
104747,False,4
104748,True,1
104749,False,2
104750,True,3
104751,False,4
104752,True,1
104753,False,2
104754,True,3
104755,False,4
104756,True,1
104757,False,2
104758,True,3
104759,False,4
104760,True,1
104761,False,2
104762,True,3
104763,False,4
104764,True,1
104765,False,2
104766,True,3
104767,False,4
104768,True,1
104769,False,2
104770,True,3
104771,False,4
104772,True,1
104773,False,2
104774,True,3
104775,False,4
104776,True,1
104777,False,2
104778,True,3
104779,False,4
104780,True,1
104781,False,2
104782,True,3
104783,False,4
104784,True,1
104785,False,2
104786,True,3
104787,False,4
104788,True,1
104789,False,2
104790,True,3
104791,False,4
104792,True,1
104793,False,2
104794,True,3
104795,False,4
104796,True,1
104797,False,2
104798,True,3
104799,False,4
104800,True,1
104801,False,2
104802,True,3
104803,False,4
104804,True,1
104805,False,2
104806,True,3
104807,False,4
104808,True,1
104809,False,2
104810,True,3
104811,False,4
104812,True,1
104813,False,2
104814,True,3
104815,False,4
104816,True,1
104817,False,2
104818,True,3
104819,False,4
104820,True,1
104821,False,2
104822,True,3
104823,False,4
104824,True,1
104825,False,2
104826,True,3
104827,False,4
104828,True,1
104829,False,2
104830,True,3
104831,False,4
104832,True,1
104833,False,2
104834,True,3
104835,False,4
104836,True,1
104837,False,2
104838,True,3
104839,False,4
104840,True,1
104841,False,2
104842,True,3
104843,False,4
104844,True,1
104845,False,2
104846,True,3
104847,False,4
104848,True,1
104849,False,2
104850,True,3
104851,False,4
104852,True,1
104853,False,2
104854,True,3
104855,False,4
104856,True,1
104857,False,2
104858,True,3
104859,False,4
104860,True,1
104861,False,2
104862,True,3
104863,False,4
104864,True,1
104865,False,2
104866,True,3
104867,False,4
104868,True,1
104869,False,2
104870,True,3
104871,False,4
104872,True,1
104873,False,2
104874,True,3
104875,False,4
104876,True,1
104877,False,2
104878,True,3
104879,False,4
104880,True,1
104881,False,2
104882,True,3
104883,False,4
104884,True,1
104885,False,2
104886,True,3
104887,False,4
104888,True,1
104889,False,2
104890,True,3
104891,False,4
104892,True,1
104893,False,2
104894,True,3
104895,False,4
104896,True,1
104897,False,2
104898,True,3
104899,False,4
104900,True,1
104901,False,2
104902,True,3
104903,False,4
104904,True,1
104905,False,2
104906,True,3
104907,False,4
104908,True,1
104909,False,2
104910,True,3
104911,False,4
104912,True,1
104913,False,2
104914,True,3
104915,False,4
104916,True,1
104917,False,2
104918,True,3
104919,False,4
104920,True,1
104921,False,2
104922,True,3
104923,False,4
104924,True,1
104925,False,2
104926,True,3
104927,False,4
104928,True,1
104929,False,2
104930,True,3
104931,False,4
104932,True,1
104933,False,2
104934,True,3
104935,False,4
104936,True,1
104937,False,2
104938,True,3
104939,False,4
104940,True,1
104941,False,2
104942,True,3
104943,False,4
104944,True,1
104945,False,2
104946,True,3
104947,False,4
104948,True,1
104949,False,2
104950,True,3
104951,False,4
104952,True,1
104953,False,2
104954,True,3
104955,False,4
104956,True,1
104957,False,2
104958,True,3
104959,False,4
104960,True,1
104961,False,2
104962,True,3
104963,False,4
104964,True,1
104965,False,2
104966,True,3
104967,False,4
104968,True,1
104969,False,2
104970,True,3
104971,False,4
104972,True,1
104973,False,2
104974,True,3
104975,False,4
104976,True,1
104977,False,2
104978,True,3
104979,False,4
104980,True,1
104981,False,2
104982,True,3
104983,False,4
104984,True,1
104985,False,2
104986,True,3
104987,False,4
104988,True,1
104989,False,2
104990,True,3
104991,False,4
104992,True,1
104993,False,2
104994,True,3
104995,False,4
104996,True,1
104997,False,2
104998,True,3
104999,False,4
105000,True,1
105001,False,2
105002,True,3
105003,False,4
105004,True,1
105005,False,2
105006,True,3
105007,False,4
105008,True,1
105009,False,2
105010,True,3
105011,False,4
105012,True,1
105013,False,2
105014,True,3
105015,False,4
105016,True,1
105017,False,2
105018,True,3
105019,False,4
105020,True,1
105021,False,2
105022,True,3
105023,False,4
105024,True,1
105025,False,2
105026,True,3
105027,False,4
105028,True,1
105029,False,2
105030,True,3
105031,False,4
105032,True,1
105033,False,2
105034,True,3
105035,False,4
105036,True,1
105037,False,2
105038,True,3
105039,False,4
105040,True,1
105041,False,2
105042,True,3
105043,False,4
105044,True,1
105045,False,2
105046,True,3
105047,False,4
105048,True,1
105049,False,2
105050,True,3
105051,False,4
105052,True,1
105053,False,2
105054,True,3
105055,False,4
105056,True,1
105057,False,2
105058,True,3
105059,False,4
105060,True,1
105061,False,2
105062,True,3
105063,False,4
105064,True,1
105065,False,2
105066,True,3
105067,False,4
105068,True,1
105069,False,2
105070,True,3
105071,False,4
105072,True,1
105073,False,2
105074,True,3
105075,False,4
105076,True,1
105077,False,2
105078,True,3
105079,False,4
105080,True,1
105081,False,2
105082,True,3
105083,False,4
105084,True,1
105085,False,2
105086,True,3
105087,False,4
105088,True,1
105089,False,2
105090,True,3
105091,False,4
105092,True,1
105093,False,2
105094,True,3
105095,False,4
105096,True,1
105097,False,2
105098,True,3
105099,False,4
105100,True,1
105101,False,2
105102,True,3
105103,False,4
105104,True,1
105105,False,2
105106,True,3
105107,False,4
105108,True,1
105109,False,2
105110,True,3
105111,False,4
105112,True,1
105113,False,2
105114,True,3
105115,False,4
105116,True,1
105117,False,2
105118,True,3
105119,False,4
105120,True,1
105121,False,2
105122,True,3
105123,False,4
105124,True,1
105125,False,2
105126,True,3
105127,False,4
105128,True,1
105129,False,2
105130,True,3
105131,False,4
105132,True,1
105133,False,2
105134,True,3
105135,False,4
105136,True,1
105137,False,2
105138,True,3
105139,False,4
105140,True,1
105141,False,2
105142,True,3
105143,False,4
105144,True,1
105145,False,2
105146,True,3
105147,False,4
105148,True,1
105149,False,2
105150,True,3
105151,False,4
105152,True,1
105153,False,2
105154,True,3
105155,False,4
105156,True,1
105157,False,2
105158,True,3
105159,False,4
105160,True,1
105161,False,2
105162,True,3
105163,False,4
105164,True,1
105165,False,2
105166,True,3
105167,False,4
105168,True,1
105169,False,2
105170,True,3
105171,False,4
105172,True,1
105173,False,2
105174,True,3
105175,False,4
105176,True,1
105177,False,2
105178,True,3
105179,False,4
105180,True,1
105181,False,2
105182,True,3
105183,False,4
105184,True,1
105185,False,2
105186,True,3
105187,False,4
105188,True,1
105189,False,2
105190,True,3
105191,False,4
105192,True,1
105193,False,2
105194,True,3
105195,False,4
105196,True,1
105197,False,2
105198,True,3
105199,False,4
105200,True,1
105201,False,2
105202,True,3
105203,False,4
105204,True,1
105205,False,2
105206,True,3
105207,False,4
105208,True,1
105209,False,2
105210,True,3
105211,False,4
105212,True,1
105213,False,2
105214,True,3
105215,False,4
105216,True,1
105217,False,2
105218,True,3
105219,False,4
105220,True,1
105221,False,2
105222,True,3
105223,False,4
105224,True,1
105225,False,2
105226,True,3
105227,False,4
105228,True,1
105229,False,2
105230,True,3
105231,False,4
105232,True,1
105233,False,2
105234,True,3
105235,False,4
105236,True,1
105237,False,2
105238,True,3
105239,False,4
105240,True,1
105241,False,2
105242,True,3
105243,False,4
105244,True,1
105245,False,2
105246,True,3
105247,False,4
105248,True,1
105249,False,2
105250,True,3
105251,False,4
105252,True,1
105253,False,2
105254,True,3
105255,False,4
105256,True,1
105257,False,2
105258,True,3
105259,False,4
105260,True,1
105261,False,2
105262,True,3
105263,False,4
105264,True,1
105265,False,2
105266,True,3
105267,False,4
105268,True,1
105269,False,2
105270,True,3
105271,False,4
105272,True,1
105273,False,2
105274,True,3
105275,False,4
105276,True,1
105277,False,2
105278,True,3
105279,False,4
105280,True,1
105281,False,2
105282,True,3
105283,False,4
105284,True,1
105285,False,2
105286,True,3
105287,False,4
105288,True,1
105289,False,2
105290,True,3
105291,False,4
105292,True,1
105293,False,2
105294,True,3
105295,False,4
105296,True,1
105297,False,2
105298,True,3
105299,False,4
105300,True,1
105301,False,2
105302,True,3
105303,False,4
105304,True,1
105305,False,2
105306,True,3
105307,False,4
105308,True,1
105309,False,2
105310,True,3
105311,False,4
105312,True,1
105313,False,2
105314,True,3
105315,False,4
105316,True,1
105317,False,2
105318,True,3
105319,False,4
105320,True,1
105321,False,2
105322,True,3
105323,False,4
105324,True,1
105325,False,2
105326,True,3
105327,False,4
105328,True,1
105329,False,2
105330,True,3
105331,False,4
105332,True,1
105333,False,2
105334,True,3
105335,False,4
105336,True,1
105337,False,2
105338,True,3
105339,False,4
105340,True,1
105341,False,2
105342,True,3
105343,False,4
105344,True,1
105345,False,2
105346,True,3
105347,False,4
105348,True,1
105349,False,2
105350,True,3
105351,False,4
105352,True,1
105353,False,2
105354,True,3
105355,False,4
105356,True,1
105357,False,2
105358,True,3
105359,False,4
105360,True,1
105361,False,2
105362,True,3
105363,False,4
105364,True,1
105365,False,2
105366,True,3
105367,False,4
105368,True,1
105369,False,2
105370,True,3
105371,False,4
105372,True,1
105373,False,2
105374,True,3
105375,False,4
105376,True,1
105377,False,2
105378,True,3
105379,False,4
105380,True,1
105381,False,2
105382,True,3
105383,False,4
105384,True,1
105385,False,2
105386,True,3
105387,False,4
105388,True,1
105389,False,2
105390,True,3
105391,False,4
105392,True,1
105393,False,2
105394,True,3
105395,False,4
105396,True,1
105397,False,2
105398,True,3
105399,False,4
105400,True,1
105401,False,2
105402,True,3
105403,False,4
105404,True,1
105405,False,2
105406,True,3
105407,False,4
105408,True,1
105409,False,2
105410,True,3
105411,False,4
105412,True,1
105413,False,2
105414,True,3
105415,False,4
105416,True,1
105417,False,2
105418,True,3
105419,False,4
105420,True,1
105421,False,2
105422,True,3
105423,False,4
105424,True,1
105425,False,2
105426,True,3
105427,False,4
105428,True,1
105429,False,2
105430,True,3
105431,False,4
105432,True,1
105433,False,2
105434,True,3
105435,False,4
105436,True,1
105437,False,2
105438,True,3
105439,False,4
105440,True,1
105441,False,2
105442,True,3
105443,False,4
105444,True,1
105445,False,2
105446,True,3
105447,False,4
105448,True,1
105449,False,2
105450,True,3
105451,False,4
105452,True,1
105453,False,2
105454,True,3
105455,False,4
105456,True,1
105457,False,2
105458,True,3
105459,False,4
105460,True,1
105461,False,2
105462,True,3
105463,False,4
105464,True,1
105465,False,2
105466,True,3
105467,False,4
105468,True,1
105469,False,2
105470,True,3
105471,False,4
105472,True,1
105473,False,2
105474,True,3
105475,False,4
105476,True,1
105477,False,2
105478,True,3
105479,False,4
105480,True,1
105481,False,2
105482,True,3
105483,False,4
105484,True,1
105485,False,2
105486,True,3
105487,False,4
105488,True,1
105489,False,2
105490,True,3
105491,False,4
105492,True,1
105493,False,2
105494,True,3
105495,False,4
105496,True,1
105497,False,2
105498,True,3
105499,False,4
105500,True,1
105501,False,2
105502,True,3
105503,False,4
105504,True,1
105505,False,2
105506,True,3
105507,False,4
105508,True,1
105509,False,2
105510,True,3
105511,False,4
105512,True,1
105513,False,2
105514,True,3
105515,False,4
105516,True,1
105517,False,2
105518,True,3
105519,False,4
105520,True,1
105521,False,2
105522,True,3
105523,False,4
105524,True,1
105525,False,2
105526,True,3
105527,False,4
105528,True,1
105529,False,2
105530,True,3
105531,False,4
105532,True,1
105533,False,2
105534,True,3
105535,False,4
105536,True,1
105537,False,2
105538,True,3
105539,False,4
105540,True,1
105541,False,2
105542,True,3
105543,False,4
105544,True,1
105545,False,2
105546,True,3
105547,False,4
105548,True,1
105549,False,2
105550,True,3
105551,False,4
105552,True,1
105553,False,2
105554,True,3
105555,False,4
105556,True,1
105557,False,2
105558,True,3
105559,False,4
105560,True,1
105561,False,2
105562,True,3
105563,False,4
105564,True,1
105565,False,2
105566,True,3
105567,False,4
105568,True,1
105569,False,2
105570,True,3
105571,False,4
105572,True,1
105573,False,2
105574,True,3
105575,False,4
105576,True,1
105577,False,2
105578,True,3
105579,False,4
105580,True,1
105581,False,2
105582,True,3
105583,False,4
105584,True,1
105585,False,2
105586,True,3
105587,False,4
105588,True,1
105589,False,2
105590,True,3
105591,False,4
105592,True,1
105593,False,2
105594,True,3
105595,False,4
105596,True,1
105597,False,2
105598,True,3
105599,False,4
105600,True,1
105601,False,2
105602,True,3
105603,False,4
105604,True,1
105605,False,2
105606,True,3
105607,False,4
105608,True,1
105609,False,2
105610,True,3
105611,False,4
105612,True,1
105613,False,2
105614,True,3
105615,False,4
105616,True,1
105617,False,2
105618,True,3
105619,False,4
105620,True,1
105621,False,2
105622,True,3
105623,False,4
105624,True,1
105625,False,2
105626,True,3
105627,False,4
105628,True,1
105629,False,2
105630,True,3
105631,False,4
105632,True,1
105633,False,2
105634,True,3
105635,False,4
105636,True,1
105637,False,2
105638,True,3
105639,False,4
105640,True,1
105641,False,2
105642,True,3
105643,False,4
105644,True,1
105645,False,2
105646,True,3
105647,False,4
105648,True,1
105649,False,2
105650,True,3
105651,False,4
105652,True,1
105653,False,2
105654,True,3
105655,False,4
105656,True,1
105657,False,2
105658,True,3
105659,False,4
105660,True,1
105661,False,2
105662,True,3
105663,False,4
105664,True,1
105665,False,2
105666,True,3
105667,False,4
105668,True,1
105669,False,2
105670,True,3
105671,False,4
105672,True,1
105673,False,2
105674,True,3
105675,False,4
105676,True,1
105677,False,2
105678,True,3
105679,False,4
105680,True,1
105681,False,2
105682,True,3
105683,False,4
105684,True,1
105685,False,2
105686,True,3
105687,False,4
105688,True,1
105689,False,2
105690,True,3
105691,False,4
105692,True,1
105693,False,2
105694,True,3
105695,False,4
105696,True,1
105697,False,2
105698,True,3
105699,False,4
105700,True,1
105701,False,2
105702,True,3
105703,False,4
105704,True,1
105705,False,2
105706,True,3
105707,False,4
105708,True,1
105709,False,2
105710,True,3
105711,False,4
105712,True,1
105713,False,2
105714,True,3
105715,False,4
105716,True,1
105717,False,2
105718,True,3
105719,False,4
105720,True,1
105721,False,2
105722,True,3
105723,False,4
105724,True,1
105725,False,2
105726,True,3
105727,False,4
105728,True,1
105729,False,2
105730,True,3
105731,False,4
105732,True,1
105733,False,2
105734,True,3
105735,False,4
105736,True,1
105737,False,2
105738,True,3
105739,False,4
105740,True,1
105741,False,2
105742,True,3
105743,False,4
105744,True,1
105745,False,2
105746,True,3
105747,False,4
105748,True,1
105749,False,2
105750,True,3
105751,False,4
105752,True,1
105753,False,2
105754,True,3
105755,False,4
105756,True,1
105757,False,2
105758,True,3
105759,False,4
105760,True,1
105761,False,2
105762,True,3
105763,False,4
105764,True,1
105765,False,2
105766,True,3
105767,False,4
105768,True,1
105769,False,2
105770,True,3
105771,False,4
105772,True,1
105773,False,2
105774,True,3
105775,False,4
105776,True,1
105777,False,2
105778,True,3
105779,False,4
105780,True,1
105781,False,2
105782,True,3
105783,False,4
105784,True,1
105785,False,2
105786,True,3
105787,False,4
105788,True,1
105789,False,2
105790,True,3
105791,False,4
105792,True,1
105793,False,2
105794,True,3
105795,False,4
105796,True,1
105797,False,2
105798,True,3
105799,False,4
105800,True,1
105801,False,2
105802,True,3
105803,False,4
105804,True,1
105805,False,2
105806,True,3
105807,False,4
105808,True,1
105809,False,2
105810,True,3
105811,False,4
105812,True,1
105813,False,2
105814,True,3
105815,False,4
105816,True,1
105817,False,2
105818,True,3
105819,False,4
105820,True,1
105821,False,2
105822,True,3
105823,False,4
105824,True,1
105825,False,2
105826,True,3
105827,False,4
105828,True,1
105829,False,2
105830,True,3
105831,False,4
105832,True,1
105833,False,2
105834,True,3
105835,False,4
105836,True,1
105837,False,2
105838,True,3
105839,False,4
105840,True,1
105841,False,2
105842,True,3
105843,False,4
105844,True,1
105845,False,2
105846,True,3
105847,False,4
105848,True,1
105849,False,2
105850,True,3
105851,False,4
105852,True,1
105853,False,2
105854,True,3
105855,False,4
105856,True,1
105857,False,2
105858,True,3
105859,False,4
105860,True,1
105861,False,2
105862,True,3
105863,False,4
105864,True,1
105865,False,2
105866,True,3
105867,False,4
105868,True,1
105869,False,2
105870,True,3
105871,False,4
105872,True,1
105873,False,2
105874,True,3
105875,False,4
105876,True,1
105877,False,2
105878,True,3
105879,False,4
105880,True,1
105881,False,2
105882,True,3
105883,False,4
105884,True,1
105885,False,2
105886,True,3
105887,False,4
105888,True,1
105889,False,2
105890,True,3
105891,False,4
105892,True,1
105893,False,2
105894,True,3
105895,False,4
105896,True,1
105897,False,2
105898,True,3
105899,False,4
105900,True,1
105901,False,2
105902,True,3
105903,False,4
105904,True,1
105905,False,2
105906,True,3
105907,False,4
105908,True,1
105909,False,2
105910,True,3
105911,False,4
105912,True,1
105913,False,2
105914,True,3
105915,False,4
105916,True,1
105917,False,2
105918,True,3
105919,False,4
105920,True,1
105921,False,2
105922,True,3
105923,False,4
105924,True,1
105925,False,2
105926,True,3
105927,False,4
105928,True,1
105929,False,2
105930,True,3
105931,False,4
105932,True,1
105933,False,2
105934,True,3
105935,False,4
105936,True,1
105937,False,2
105938,True,3
105939,False,4
105940,True,1
105941,False,2
105942,True,3
105943,False,4
105944,True,1
105945,False,2
105946,True,3
105947,False,4
105948,True,1
105949,False,2
105950,True,3
105951,False,4
105952,True,1
105953,False,2
105954,True,3
105955,False,4
105956,True,1
105957,False,2
105958,True,3
105959,False,4
105960,True,1
105961,False,2
105962,True,3
105963,False,4
105964,True,1
105965,False,2
105966,True,3
105967,False,4
105968,True,1
105969,False,2
105970,True,3
105971,False,4
105972,True,1
105973,False,2
105974,True,3
105975,False,4
105976,True,1
105977,False,2
105978,True,3
105979,False,4
105980,True,1
105981,False,2
105982,True,3
105983,False,4
105984,True,1
105985,False,2
105986,True,3
105987,False,4
105988,True,1
105989,False,2
105990,True,3
105991,False,4
